Candidate_ID,Resume_Text,Skills,Experience (Years),Education,Certifications,Applied_Job_Title,Required_Skills,Industry,Job_Description,Work_Type,Location,Salary_Expectation,Offered_Salary,Application_Status,Hired,Performance_Score
CAND_1354,"Candidate 354 has experience in Deep Learning, TensorFlow, PyTorch.","React, JavaScript, Node.js",4,Diploma,AWS Certified,Data Scientist,"Python, Machine Learning, NLP",E-commerce,"Looking for a Data Scientist with skills in Python, Machine Learning, NLP.",On-site,Berlin,61312,62254,Interviewed,0,
CAND_1355,"Candidate 355 has experience in Deep Learning, TensorFlow, PyTorch.","AWS, DevOps, Kubernetes",14,Master's,None,Data Scientist,"Java, Spring Boot, Microservices",Finance,"Looking for a Data Scientist with skills in Java, Spring Boot, Microservices.",Hybrid,New York,93192,94602,Shortlisted,0,
CAND_1356,"Candidate 356 has experience in React, JavaScript, Node.js.","AWS, DevOps, Kubernetes",5,PhD,AWS Certified,Software Engineer,"SQL, Data Analysis, Tableau",Healthcare,"Looking for a Software Engineer with skills in SQL, Data Analysis, Tableau.",On-site,Chicago,51739,55976,Hired,1,0.47
CAND_1357,"Candidate 357 has experience in C++, Embedded Systems, IoT.","Cybersecurity, Penetration Testing, Risk Assessment",3,Master's,AWS Certified,DevOps Engineer,"Deep Learning, TensorFlow, PyTorch",Education,"Looking for a DevOps Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Remote,San Francisco,121056,117965,Shortlisted,0,
CAND_1358,"Candidate 358 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Python, Machine Learning, NLP",6,Master's,None,Data Scientist,"React, JavaScript, Node.js",E-commerce,"Looking for a Data Scientist with skills in React, JavaScript, Node.js.",Remote,Chicago,66849,65804,Interviewed,0,
CAND_1359,"Candidate 359 has experience in React, JavaScript, Node.js.","SQL, Data Analysis, Tableau",10,Diploma,PMP,Security Analyst,"Cybersecurity, Penetration Testing, Risk Assessment",IT,"Looking for a Security Analyst with skills in Cybersecurity, Penetration Testing, Risk Assessment.",On-site,San Francisco,98665,97141,Shortlisted,0,
CAND_1360,"Candidate 360 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Cybersecurity, Penetration Testing, Risk Assessment",12,Diploma,PMP,Data Scientist,"React, JavaScript, Node.js",IT,"Looking for a Data Scientist with skills in React, JavaScript, Node.js.",Hybrid,Berlin,86390,81629,Rejected,0,
CAND_1361,"Candidate 361 has experience in Java, Spring Boot, Microservices.","Python, Machine Learning, NLP",4,Diploma,Certified Ethical Hacker,Security Analyst,"React, JavaScript, Node.js",IT,"Looking for a Security Analyst with skills in React, JavaScript, Node.js.",On-site,Berlin,112674,111141,Hired,1,0.6
CAND_1362,"Candidate 362 has experience in C++, Embedded Systems, IoT.","React, JavaScript, Node.js",15,Bachelor's,None,Security Analyst,"C++, Embedded Systems, IoT",Education,"Looking for a Security Analyst with skills in C++, Embedded Systems, IoT.",On-site,San Francisco,133544,129237,Hired,1,0.71
CAND_1363,"Candidate 363 has experience in Deep Learning, TensorFlow, PyTorch.","Java, Spring Boot, Microservices",12,Bachelor's,PMP,Data Scientist,"React, JavaScript, Node.js",IT,"Looking for a Data Scientist with skills in React, JavaScript, Node.js.",Hybrid,Berlin,80463,77740,Rejected,0,
CAND_1364,"Candidate 364 has experience in C++, Embedded Systems, IoT.","Cybersecurity, Penetration Testing, Risk Assessment",2,Master's,AWS Certified,Software Engineer,"SQL, Data Analysis, Tableau",E-commerce,"Looking for a Software Engineer with skills in SQL, Data Analysis, Tableau.",On-site,Berlin,130418,132668,Rejected,0,
CAND_1365,"Candidate 365 has experience in React, JavaScript, Node.js.","React, JavaScript, Node.js",15,Master's,None,DevOps Engineer,"Java, Spring Boot, Microservices",Finance,"Looking for a DevOps Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,Berlin,138334,133404,Shortlisted,0,
CAND_1366,"Candidate 366 has experience in Java, Spring Boot, Microservices.","Cybersecurity, Penetration Testing, Risk Assessment",15,Master's,None,Software Engineer,"Java, Spring Boot, Microservices",Finance,"Looking for a Software Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,New York,93617,91454,Shortlisted,0,
CAND_1367,"Candidate 367 has experience in Python, Machine Learning, NLP.","C++, Embedded Systems, IoT",12,Diploma,Google Data Engineer,Software Engineer,"Java, Spring Boot, Microservices",IT,"Looking for a Software Engineer with skills in Java, Spring Boot, Microservices.",Remote,New York,62888,62802,Rejected,0,
CAND_1368,"Candidate 368 has experience in React, JavaScript, Node.js.","Java, Spring Boot, Microservices",14,PhD,Google Data Engineer,Data Scientist,"C++, Embedded Systems, IoT",IT,"Looking for a Data Scientist with skills in C++, Embedded Systems, IoT.",Hybrid,Chicago,108983,108247,Shortlisted,0,
CAND_1369,"Candidate 369 has experience in Python, Machine Learning, NLP.","Java, Spring Boot, Microservices",13,Bachelor's,PMP,AI Engineer,"Java, Spring Boot, Microservices",E-commerce,"Looking for a AI Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,Berlin,53573,56436,Interviewed,0,
CAND_1370,"Candidate 370 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Java, Spring Boot, Microservices",11,PhD,None,DevOps Engineer,"C++, Embedded Systems, IoT",IT,"Looking for a DevOps Engineer with skills in C++, Embedded Systems, IoT.",Remote,New York,81694,82724,Rejected,0,
CAND_1371,"Candidate 371 has experience in AWS, DevOps, Kubernetes.","C++, Embedded Systems, IoT",14,Master's,Certified Ethical Hacker,Software Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a Software Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",On-site,Berlin,72058,74215,Hired,1,0.84
CAND_1372,"Candidate 372 has experience in C++, Embedded Systems, IoT.","AWS, DevOps, Kubernetes",4,Master's,AWS Certified,AI Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",E-commerce,"Looking for a AI Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,London,138167,142860,Interviewed,0,
CAND_1373,"Candidate 373 has experience in Java, Spring Boot, Microservices.","React, JavaScript, Node.js",9,Bachelor's,AWS Certified,AI Engineer,"React, JavaScript, Node.js",Finance,"Looking for a AI Engineer with skills in React, JavaScript, Node.js.",On-site,New York,121271,122143,Rejected,0,
CAND_1374,"Candidate 374 has experience in C++, Embedded Systems, IoT.","SQL, Data Analysis, Tableau",15,PhD,AWS Certified,AI Engineer,"Deep Learning, TensorFlow, PyTorch",Education,"Looking for a AI Engineer with skills in Deep Learning, TensorFlow, PyTorch.",On-site,Berlin,119542,118236,Rejected,0,
CAND_1375,"Candidate 375 has experience in Java, Spring Boot, Microservices.","AWS, DevOps, Kubernetes",3,Master's,PMP,AI Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Education,"Looking for a AI Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Remote,San Francisco,55627,58935,Interviewed,0,
CAND_1376,"Candidate 376 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Deep Learning, TensorFlow, PyTorch",6,Diploma,None,Security Analyst,"SQL, Data Analysis, Tableau",Education,"Looking for a Security Analyst with skills in SQL, Data Analysis, Tableau.",Remote,New York,107965,105403,Interviewed,0,
CAND_1377,"Candidate 377 has experience in Java, Spring Boot, Microservices.","Deep Learning, TensorFlow, PyTorch",14,Diploma,AWS Certified,Data Scientist,"React, JavaScript, Node.js",Healthcare,"Looking for a Data Scientist with skills in React, JavaScript, Node.js.",Remote,San Francisco,88291,92256,Rejected,0,
CAND_1378,"Candidate 378 has experience in Deep Learning, TensorFlow, PyTorch.","AWS, DevOps, Kubernetes",10,Diploma,Certified Ethical Hacker,Data Scientist,"Deep Learning, TensorFlow, PyTorch",Finance,"Looking for a Data Scientist with skills in Deep Learning, TensorFlow, PyTorch.",Remote,Berlin,95249,98688,Rejected,0,
CAND_1379,"Candidate 379 has experience in Deep Learning, TensorFlow, PyTorch.","SQL, Data Analysis, Tableau",12,Master's,None,AI Engineer,"C++, Embedded Systems, IoT",E-commerce,"Looking for a AI Engineer with skills in C++, Embedded Systems, IoT.",On-site,New York,113678,118356,Hired,1,0.15
CAND_1380,"Candidate 380 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","C++, Embedded Systems, IoT",8,PhD,None,AI Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",E-commerce,"Looking for a AI Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,New York,108458,103902,Rejected,0,
CAND_1381,"Candidate 381 has experience in Python, Machine Learning, NLP.","SQL, Data Analysis, Tableau",9,PhD,PMP,Data Scientist,"Python, Machine Learning, NLP",Healthcare,"Looking for a Data Scientist with skills in Python, Machine Learning, NLP.",Hybrid,San Francisco,131819,127198,Hired,1,0.08
CAND_1382,"Candidate 382 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","SQL, Data Analysis, Tableau",2,Bachelor's,Google Data Engineer,Data Scientist,"Cybersecurity, Penetration Testing, Risk Assessment",E-commerce,"Looking for a Data Scientist with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Remote,London,99046,97046,Hired,1,0.24
CAND_1383,"Candidate 383 has experience in SQL, Data Analysis, Tableau.","Python, Machine Learning, NLP",4,Bachelor's,AWS Certified,Data Scientist,"C++, Embedded Systems, IoT",E-commerce,"Looking for a Data Scientist with skills in C++, Embedded Systems, IoT.",On-site,Chicago,118864,114662,Hired,1,0.15
CAND_1384,"Candidate 384 has experience in React, JavaScript, Node.js.","Deep Learning, TensorFlow, PyTorch",2,Master's,Certified Ethical Hacker,Software Engineer,"React, JavaScript, Node.js",IT,"Looking for a Software Engineer with skills in React, JavaScript, Node.js.",On-site,Chicago,111988,115398,Interviewed,0,
CAND_1385,"Candidate 385 has experience in C++, Embedded Systems, IoT.","Cybersecurity, Penetration Testing, Risk Assessment",7,Master's,Certified Ethical Hacker,AI Engineer,"C++, Embedded Systems, IoT",Finance,"Looking for a AI Engineer with skills in C++, Embedded Systems, IoT.",Hybrid,Berlin,58124,58246,Shortlisted,0,
CAND_1386,"Candidate 386 has experience in Deep Learning, TensorFlow, PyTorch.","AWS, DevOps, Kubernetes",6,Diploma,None,AI Engineer,"Deep Learning, TensorFlow, PyTorch",Healthcare,"Looking for a AI Engineer with skills in Deep Learning, TensorFlow, PyTorch.",On-site,San Francisco,117266,115100,Shortlisted,0,
CAND_1387,"Candidate 387 has experience in C++, Embedded Systems, IoT.","Java, Spring Boot, Microservices",14,Master's,PMP,Data Scientist,"AWS, DevOps, Kubernetes",Finance,"Looking for a Data Scientist with skills in AWS, DevOps, Kubernetes.",On-site,New York,104862,104955,Shortlisted,0,
CAND_1388,"Candidate 388 has experience in Deep Learning, TensorFlow, PyTorch.","Deep Learning, TensorFlow, PyTorch",3,Bachelor's,AWS Certified,Software Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a Software Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Remote,San Francisco,77136,73422,Rejected,0,
CAND_1389,"Candidate 389 has experience in AWS, DevOps, Kubernetes.","AWS, DevOps, Kubernetes",7,Diploma,AWS Certified,AI Engineer,"C++, Embedded Systems, IoT",IT,"Looking for a AI Engineer with skills in C++, Embedded Systems, IoT.",Hybrid,London,70647,69256,Rejected,0,
CAND_1390,"Candidate 390 has experience in Python, Machine Learning, NLP.","C++, Embedded Systems, IoT",10,Diploma,Certified Ethical Hacker,Data Scientist,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a Data Scientist with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Remote,London,116805,121506,Rejected,0,
CAND_1391,"Candidate 391 has experience in Deep Learning, TensorFlow, PyTorch.","AWS, DevOps, Kubernetes",9,Diploma,AWS Certified,Data Scientist,"React, JavaScript, Node.js",E-commerce,"Looking for a Data Scientist with skills in React, JavaScript, Node.js.",On-site,Chicago,121474,122433,Interviewed,0,
CAND_1392,"Candidate 392 has experience in SQL, Data Analysis, Tableau.","Java, Spring Boot, Microservices",8,Diploma,PMP,AI Engineer,"SQL, Data Analysis, Tableau",IT,"Looking for a AI Engineer with skills in SQL, Data Analysis, Tableau.",Remote,London,77374,76223,Interviewed,0,
CAND_1393,"Candidate 393 has experience in React, JavaScript, Node.js.","Python, Machine Learning, NLP",14,Bachelor's,Google Data Engineer,Security Analyst,"Python, Machine Learning, NLP",IT,"Looking for a Security Analyst with skills in Python, Machine Learning, NLP.",On-site,Berlin,132772,133333,Interviewed,0,
CAND_1394,"Candidate 394 has experience in C++, Embedded Systems, IoT.","C++, Embedded Systems, IoT",2,PhD,Google Data Engineer,Data Scientist,"Cybersecurity, Penetration Testing, Risk Assessment",Healthcare,"Looking for a Data Scientist with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,Berlin,54401,56559,Rejected,0,
CAND_1395,"Candidate 395 has experience in SQL, Data Analysis, Tableau.","React, JavaScript, Node.js",3,PhD,Google Data Engineer,DevOps Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",IT,"Looking for a DevOps Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Remote,New York,78709,77060,Rejected,0,
CAND_1396,"Candidate 396 has experience in Java, Spring Boot, Microservices.","Python, Machine Learning, NLP",2,Bachelor's,AWS Certified,Software Engineer,"SQL, Data Analysis, Tableau",Finance,"Looking for a Software Engineer with skills in SQL, Data Analysis, Tableau.",Remote,New York,78056,75390,Shortlisted,0,
CAND_1397,"Candidate 397 has experience in SQL, Data Analysis, Tableau.","AWS, DevOps, Kubernetes",2,Bachelor's,PMP,Security Analyst,"AWS, DevOps, Kubernetes",E-commerce,"Looking for a Security Analyst with skills in AWS, DevOps, Kubernetes.",On-site,San Francisco,90586,88398,Hired,1,0.11
CAND_1398,"Candidate 398 has experience in React, JavaScript, Node.js.","React, JavaScript, Node.js",2,PhD,Google Data Engineer,DevOps Engineer,"Java, Spring Boot, Microservices",Finance,"Looking for a DevOps Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,London,133418,133648,Interviewed,0,
CAND_1399,"Candidate 399 has experience in Python, Machine Learning, NLP.","SQL, Data Analysis, Tableau",12,PhD,AWS Certified,Data Scientist,"Java, Spring Boot, Microservices",Healthcare,"Looking for a Data Scientist with skills in Java, Spring Boot, Microservices.",Remote,San Francisco,124214,122369,Shortlisted,0,
CAND_1400,"Candidate 400 has experience in Deep Learning, TensorFlow, PyTorch.","Cybersecurity, Penetration Testing, Risk Assessment",8,Bachelor's,None,Data Scientist,"Python, Machine Learning, NLP",Education,"Looking for a Data Scientist with skills in Python, Machine Learning, NLP.",Remote,London,60002,59536,Rejected,0,
CAND_1401,"Candidate 401 has experience in Deep Learning, TensorFlow, PyTorch.","Cybersecurity, Penetration Testing, Risk Assessment",14,Master's,Certified Ethical Hacker,Data Scientist,"Deep Learning, TensorFlow, PyTorch",Finance,"Looking for a Data Scientist with skills in Deep Learning, TensorFlow, PyTorch.",Remote,Chicago,116639,113920,Hired,1,0.71
CAND_1402,"Candidate 402 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","React, JavaScript, Node.js",9,Diploma,None,AI Engineer,"SQL, Data Analysis, Tableau",E-commerce,"Looking for a AI Engineer with skills in SQL, Data Analysis, Tableau.",On-site,London,93374,95219,Shortlisted,0,
CAND_1403,"Candidate 403 has experience in React, JavaScript, Node.js.","AWS, DevOps, Kubernetes",5,PhD,PMP,AI Engineer,"C++, Embedded Systems, IoT",Education,"Looking for a AI Engineer with skills in C++, Embedded Systems, IoT.",On-site,Berlin,52237,57040,Rejected,0,
CAND_1404,"Candidate 404 has experience in Java, Spring Boot, Microservices.","AWS, DevOps, Kubernetes",11,Master's,PMP,Data Scientist,"SQL, Data Analysis, Tableau",E-commerce,"Looking for a Data Scientist with skills in SQL, Data Analysis, Tableau.",Hybrid,San Francisco,141809,146412,Hired,1,0.89
CAND_1405,"Candidate 405 has experience in SQL, Data Analysis, Tableau.","Python, Machine Learning, NLP",12,Master's,Google Data Engineer,Data Scientist,"Deep Learning, TensorFlow, PyTorch",Finance,"Looking for a Data Scientist with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,New York,100725,98305,Interviewed,0,
CAND_1406,"Candidate 406 has experience in AWS, DevOps, Kubernetes.","Python, Machine Learning, NLP",14,Diploma,None,Software Engineer,"Deep Learning, TensorFlow, PyTorch",IT,"Looking for a Software Engineer with skills in Deep Learning, TensorFlow, PyTorch.",On-site,Berlin,106972,111455,Hired,1,0.34
CAND_1407,"Candidate 407 has experience in SQL, Data Analysis, Tableau.","Java, Spring Boot, Microservices",13,Bachelor's,AWS Certified,Security Analyst,"SQL, Data Analysis, Tableau",IT,"Looking for a Security Analyst with skills in SQL, Data Analysis, Tableau.",Hybrid,Chicago,97870,97733,Interviewed,0,
CAND_1408,"Candidate 408 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Python, Machine Learning, NLP",8,Master's,Certified Ethical Hacker,Security Analyst,"C++, Embedded Systems, IoT",Education,"Looking for a Security Analyst with skills in C++, Embedded Systems, IoT.",On-site,Berlin,58919,60686,Rejected,0,
CAND_1409,"Candidate 409 has experience in AWS, DevOps, Kubernetes.","SQL, Data Analysis, Tableau",1,Diploma,Google Data Engineer,DevOps Engineer,"SQL, Data Analysis, Tableau",Healthcare,"Looking for a DevOps Engineer with skills in SQL, Data Analysis, Tableau.",On-site,Berlin,75348,78352,Rejected,0,
CAND_1410,"Candidate 410 has experience in C++, Embedded Systems, IoT.","Deep Learning, TensorFlow, PyTorch",15,Diploma,PMP,Security Analyst,"AWS, DevOps, Kubernetes",E-commerce,"Looking for a Security Analyst with skills in AWS, DevOps, Kubernetes.",Hybrid,Berlin,109029,108787,Shortlisted,0,
CAND_1411,"Candidate 411 has experience in Deep Learning, TensorFlow, PyTorch.","SQL, Data Analysis, Tableau",7,PhD,None,DevOps Engineer,"React, JavaScript, Node.js",IT,"Looking for a DevOps Engineer with skills in React, JavaScript, Node.js.",Hybrid,New York,123987,125637,Shortlisted,0,
CAND_1412,"Candidate 412 has experience in Python, Machine Learning, NLP.","Python, Machine Learning, NLP",1,Diploma,Certified Ethical Hacker,Security Analyst,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a Security Analyst with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Remote,New York,141419,141903,Rejected,0,
CAND_1413,"Candidate 413 has experience in Python, Machine Learning, NLP.","React, JavaScript, Node.js",13,Diploma,Certified Ethical Hacker,AI Engineer,"Python, Machine Learning, NLP",Education,"Looking for a AI Engineer with skills in Python, Machine Learning, NLP.",Hybrid,San Francisco,96043,94928,Shortlisted,0,
CAND_1414,"Candidate 414 has experience in C++, Embedded Systems, IoT.","SQL, Data Analysis, Tableau",7,PhD,Certified Ethical Hacker,DevOps Engineer,"Java, Spring Boot, Microservices",Healthcare,"Looking for a DevOps Engineer with skills in Java, Spring Boot, Microservices.",Remote,San Francisco,58247,55608,Interviewed,0,
CAND_1415,"Candidate 415 has experience in AWS, DevOps, Kubernetes.","SQL, Data Analysis, Tableau",10,Diploma,None,Security Analyst,"Deep Learning, TensorFlow, PyTorch",E-commerce,"Looking for a Security Analyst with skills in Deep Learning, TensorFlow, PyTorch.",Remote,Berlin,77264,81316,Shortlisted,0,
CAND_1416,"Candidate 416 has experience in Python, Machine Learning, NLP.","SQL, Data Analysis, Tableau",11,Bachelor's,None,Software Engineer,"AWS, DevOps, Kubernetes",IT,"Looking for a Software Engineer with skills in AWS, DevOps, Kubernetes.",Hybrid,New York,88475,90335,Interviewed,0,
CAND_1417,"Candidate 417 has experience in AWS, DevOps, Kubernetes.","Cybersecurity, Penetration Testing, Risk Assessment",15,PhD,Certified Ethical Hacker,AI Engineer,"Deep Learning, TensorFlow, PyTorch",Finance,"Looking for a AI Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Remote,London,105546,101956,Rejected,0,
CAND_1418,"Candidate 418 has experience in Deep Learning, TensorFlow, PyTorch.","React, JavaScript, Node.js",4,Diploma,PMP,Data Scientist,"Cybersecurity, Penetration Testing, Risk Assessment",Education,"Looking for a Data Scientist with skills in Cybersecurity, Penetration Testing, Risk Assessment.",On-site,Berlin,140682,136809,Rejected,0,
CAND_1419,"Candidate 419 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Deep Learning, TensorFlow, PyTorch",15,Master's,Google Data Engineer,Security Analyst,"SQL, Data Analysis, Tableau",IT,"Looking for a Security Analyst with skills in SQL, Data Analysis, Tableau.",Hybrid,New York,57487,59556,Interviewed,0,
CAND_1420,"Candidate 420 has experience in AWS, DevOps, Kubernetes.","Java, Spring Boot, Microservices",7,Master's,Google Data Engineer,DevOps Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a DevOps Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,San Francisco,66761,69178,Rejected,0,
CAND_1421,"Candidate 421 has experience in Python, Machine Learning, NLP.","SQL, Data Analysis, Tableau",10,PhD,Certified Ethical Hacker,Data Scientist,"Java, Spring Boot, Microservices",Healthcare,"Looking for a Data Scientist with skills in Java, Spring Boot, Microservices.",On-site,Berlin,114280,111186,Rejected,0,
CAND_1422,"Candidate 422 has experience in Java, Spring Boot, Microservices.","Deep Learning, TensorFlow, PyTorch",3,PhD,None,Software Engineer,"C++, Embedded Systems, IoT",E-commerce,"Looking for a Software Engineer with skills in C++, Embedded Systems, IoT.",Remote,Chicago,143630,148459,Interviewed,0,
CAND_1423,"Candidate 423 has experience in React, JavaScript, Node.js.","Cybersecurity, Penetration Testing, Risk Assessment",6,Diploma,PMP,AI Engineer,"Deep Learning, TensorFlow, PyTorch",Finance,"Looking for a AI Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Remote,Chicago,109679,111468,Hired,1,0.51
CAND_1424,"Candidate 424 has experience in Python, Machine Learning, NLP.","AWS, DevOps, Kubernetes",2,PhD,PMP,DevOps Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",IT,"Looking for a DevOps Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",On-site,London,130783,129737,Interviewed,0,
CAND_1425,"Candidate 425 has experience in Python, Machine Learning, NLP.","Python, Machine Learning, NLP",1,Diploma,Google Data Engineer,Data Scientist,"AWS, DevOps, Kubernetes",Finance,"Looking for a Data Scientist with skills in AWS, DevOps, Kubernetes.",Hybrid,New York,84782,80937,Interviewed,0,
CAND_1426,"Candidate 426 has experience in Deep Learning, TensorFlow, PyTorch.","Deep Learning, TensorFlow, PyTorch",10,Bachelor's,Google Data Engineer,Security Analyst,"Java, Spring Boot, Microservices",Finance,"Looking for a Security Analyst with skills in Java, Spring Boot, Microservices.",On-site,San Francisco,87739,85468,Hired,1,0.29
CAND_1427,"Candidate 427 has experience in Python, Machine Learning, NLP.","React, JavaScript, Node.js",9,PhD,PMP,Software Engineer,"C++, Embedded Systems, IoT",Healthcare,"Looking for a Software Engineer with skills in C++, Embedded Systems, IoT.",Remote,San Francisco,132035,127078,Interviewed,0,
CAND_1428,"Candidate 428 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","SQL, Data Analysis, Tableau",14,Bachelor's,PMP,DevOps Engineer,"SQL, Data Analysis, Tableau",Finance,"Looking for a DevOps Engineer with skills in SQL, Data Analysis, Tableau.",Remote,San Francisco,87295,85520,Rejected,0,
CAND_1429,"Candidate 429 has experience in C++, Embedded Systems, IoT.","SQL, Data Analysis, Tableau",8,Bachelor's,None,AI Engineer,"React, JavaScript, Node.js",Education,"Looking for a AI Engineer with skills in React, JavaScript, Node.js.",Hybrid,Berlin,119966,121419,Interviewed,0,
CAND_1430,"Candidate 430 has experience in SQL, Data Analysis, Tableau.","Cybersecurity, Penetration Testing, Risk Assessment",13,Diploma,Certified Ethical Hacker,Software Engineer,"Java, Spring Boot, Microservices",Healthcare,"Looking for a Software Engineer with skills in Java, Spring Boot, Microservices.",Remote,San Francisco,67771,71774,Interviewed,0,
CAND_1431,"Candidate 431 has experience in C++, Embedded Systems, IoT.","SQL, Data Analysis, Tableau",15,PhD,None,Security Analyst,"Deep Learning, TensorFlow, PyTorch",Healthcare,"Looking for a Security Analyst with skills in Deep Learning, TensorFlow, PyTorch.",Remote,New York,131030,133433,Interviewed,0,
CAND_1432,"Candidate 432 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Java, Spring Boot, Microservices",9,Master's,AWS Certified,AI Engineer,"Python, Machine Learning, NLP",Healthcare,"Looking for a AI Engineer with skills in Python, Machine Learning, NLP.",Remote,London,121478,125983,Shortlisted,0,
CAND_1433,"Candidate 433 has experience in Java, Spring Boot, Microservices.","Java, Spring Boot, Microservices",4,Bachelor's,AWS Certified,Software Engineer,"SQL, Data Analysis, Tableau",E-commerce,"Looking for a Software Engineer with skills in SQL, Data Analysis, Tableau.",Hybrid,London,119180,116837,Shortlisted,0,
CAND_1434,"Candidate 434 has experience in SQL, Data Analysis, Tableau.","React, JavaScript, Node.js",10,Master's,None,DevOps Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a DevOps Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",On-site,Chicago,129918,134128,Interviewed,0,
CAND_1435,"Candidate 435 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","AWS, DevOps, Kubernetes",15,Bachelor's,PMP,AI Engineer,"SQL, Data Analysis, Tableau",Finance,"Looking for a AI Engineer with skills in SQL, Data Analysis, Tableau.",Hybrid,London,138861,141237,Shortlisted,0,
CAND_1436,"Candidate 436 has experience in Java, Spring Boot, Microservices.","React, JavaScript, Node.js",7,Bachelor's,Certified Ethical Hacker,AI Engineer,"Python, Machine Learning, NLP",Finance,"Looking for a AI Engineer with skills in Python, Machine Learning, NLP.",Hybrid,London,100168,99506,Rejected,0,
CAND_1437,"Candidate 437 has experience in AWS, DevOps, Kubernetes.","Deep Learning, TensorFlow, PyTorch",12,Bachelor's,Certified Ethical Hacker,Software Engineer,"SQL, Data Analysis, Tableau",Education,"Looking for a Software Engineer with skills in SQL, Data Analysis, Tableau.",Remote,London,72416,67528,Shortlisted,0,
CAND_1438,"Candidate 438 has experience in Deep Learning, TensorFlow, PyTorch.","Python, Machine Learning, NLP",11,Diploma,None,Security Analyst,"Deep Learning, TensorFlow, PyTorch",Education,"Looking for a Security Analyst with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,San Francisco,126840,124425,Hired,1,0.11
CAND_1439,"Candidate 439 has experience in C++, Embedded Systems, IoT.","Cybersecurity, Penetration Testing, Risk Assessment",2,Bachelor's,Google Data Engineer,Software Engineer,"Deep Learning, TensorFlow, PyTorch",Education,"Looking for a Software Engineer with skills in Deep Learning, TensorFlow, PyTorch.",On-site,New York,58932,56285,Rejected,0,
CAND_1440,"Candidate 440 has experience in AWS, DevOps, Kubernetes.","Python, Machine Learning, NLP",3,Diploma,AWS Certified,DevOps Engineer,"Java, Spring Boot, Microservices",Healthcare,"Looking for a DevOps Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,London,142185,143707,Interviewed,0,
CAND_1441,"Candidate 441 has experience in AWS, DevOps, Kubernetes.","Deep Learning, TensorFlow, PyTorch",12,Master's,PMP,AI Engineer,"AWS, DevOps, Kubernetes",Healthcare,"Looking for a AI Engineer with skills in AWS, DevOps, Kubernetes.",Remote,Chicago,86603,88887,Hired,1,1.0
CAND_1442,"Candidate 442 has experience in AWS, DevOps, Kubernetes.","Python, Machine Learning, NLP",12,PhD,AWS Certified,Data Scientist,"AWS, DevOps, Kubernetes",Finance,"Looking for a Data Scientist with skills in AWS, DevOps, Kubernetes.",Hybrid,San Francisco,139154,134723,Shortlisted,0,
